Block Address,Incident Number,Neighborhood,Occur 2hr Time,Occur Month,Occur Year,Occurence Date,Person Injury,Precinct,Open Data Latitude,Open Data Longitude,CasingsRecovered,X,Y
5000 BLOCK OF NE KILLINGSWORTH ST,20-0187,Cully,2200 - 2400,5,2020,2020-05-09,TRUE,North,45.56271188,-122.6107988,0,"7,661,547","698,314"
5000 BLOCK OF NE KILLINGSWORTH ST,20-0510,Cully,0200 - 0400,9,2020,2020-09-02,FALSE,North,45.56271188,-122.6107988,5,"7,661,547","698,314"
5000 BLOCK OF NE KILLINGSWORTH ST,20-0511,Cully,0200 - 0400,9,2020,2020-09-02,FALSE,North,45.56271188,-122.6107988,28,"7,661,547","698,314"
5000 BLOCK OF NE KILLINGSWORTH ST,20-0949,Cully,0200 - 0400,9,2020,2020-09-02,FALSE,North,45.56271188,-122.6107988,0,"7,661,547","698,314"
NE KILLINGSWORTH ST / NE 33RD AVE,21-0695,Concordia,0000 - 0200,7,2021,2021-07-28,FALSE,North,45.56271323,-122.6306598,0,"7,656,462","698,448"
NE KILLINGSWORTH ST / NE CULLY BLVD,20-0062,Cully,1800 - 2000,2,2020,2020-02-03,FALSE,North,45.56271417,-122.5941681,12,"7,665,805","698,204"
NE KILLINGSWORTH ST / NE COLUMBIA PKWY,20-0044,Sumner,0200 - 0400,1,2020,2020-01-25,TRUE,North,45.56271871,-122.5733272,23,"7,671,141","698,068"
4700 BLOCK OF NE KILLINGSWORTH ST,21-0668,Cully,1800 - 2000,7,2021,2021-07-22,FALSE,North,45.56272721,-122.613549,1,"7,660,843","698,338"
NE MARTIN LUTHER KING JR BLVD / NE KILLINGSWORTH ST,21-1315,King,2200 - 2400,12,2021,2021-12-28,FALSE,North,45.56273431,-122.6614306,0,"7,648,584","698,665"
2200 BLOCK OF NE KILLINGSWORTH ST,19-0079,Concordia,1400 - 1600,3,2019,2019-03-14,FALSE,North,45.56273762,-122.6426359,11,"7,653,396","698,538"
NE KILLINGSWORTH ST / NE 60TH AVE,21-0383,Cully,2200 - 2400,5,2021,2021-05-10,FALSE,North,45.56274632,-122.6008286,54,"7,664,100","698,260"
NE KILLINGSWORTH ST / NE 60TH AVE,21-0587,Cully,0800 - 1000,7,2021,2021-07-03,FALSE,North,45.56274632,-122.6008286,0,"7,664,100","698,260"
NE KILLINGSWORTH ST / NE 53RD AVE,20-0938,Cully,1400 - 1600,12,2020,2020-12-15,FALSE,North,45.56274851,-122.6085035,0,"7,662,135","698,312"
NE 52ND AVE / NE KILLINGSWORTH ST,20-0869,Cully,1400 - 1600,12,2020,2020-12-15,TRUE,North,45.56274909,-122.609519,12,"7,661,875","698,319"
NE 52ND AVE / NE KILLINGSWORTH ST,21-0411,Cully,1000 - 1200,5,2021,2021-05-17,FALSE,North,45.56274909,-122.609519,2,"7,661,875","698,319"
6700 BLOCK OF NE KILLINGSWORTH ST,20-0262,Cully,2200 - 2400,6,2020,2020-06-18,TRUE,North,45.56275584,-122.5935369,0,"7,665,967","698,215"
NE KILLINGSWORTH ST / NE 49TH AVE,21-0240,Cully,0000 - 0200,3,2021,2021-03-21,FALSE,North,45.56275914,-122.6119605,9,"7,661,250","698,339"
3300 BLOCK OF NE KILLINGSWORTH ST,21-0203,Concordia,1000 - 1200,3,2021,2021-03-07,FALSE,North,45.56276383,-122.63015,4,"7,656,593","698,463"
2800 BLOCK OF N KILLINGSWORTH ST,22-0040,Overlook,0400 - 0600,1,2022,2022-01-12,FALSE,North,45.56278204,-122.6961244,22,"7,639,702","698,922"
2700 BLOCK OF N KILLINGSWORTH ST,21-1161,Overlook,2200 - 2400,11,2021,2021-11-16,FALSE,North,45.56278223,-122.6951089,3,"7,639,962","698,915"
5300 BLOCK OF NE KILLINGSWORTH ST,19-0241,Cully,1800 - 2000,8,2019,2019-08-03,TRUE,North,45.56279367,-122.6079857,8,"7,662,268","698,325"
5400 BLOCK OF NE KILLINGSWORTH ST,21-1319,Cully,1400 - 1600,12,2021,2021-12-30,FALSE,North,45.56279391,-122.6067749,0,"7,662,578","698,317"
5100 BLOCK OF NE KILLINGSWORTH ST,20-0030,Cully,0000 - 0200,1,2020,2020-01-16,TRUE,North,45.56279554,-122.6099777,1,"7,661,758","698,339"
5100 BLOCK OF NE KILLINGSWORTH ST,21-0289,Cully,0000 - 0200,4,2021,2021-04-07,FALSE,North,45.56279554,-122.6099777,0,"7,661,758","698,339"
4600 BLOCK OF NE KILLINGSWORTH ST,19-0376,Cully,1600 - 1800,11,2019,2019-11-19,FALSE,North,45.56282283,-122.6152125,3,"7,660,418","698,384"
4500 BLOCK OF NE KILLINGSWORTH ST,21-0611,Cully,1200 - 1400,7,2021,2021-07-08,FALSE,North,45.56282731,-122.6161618,0,"7,660,175","698,392"
4300 BLOCK OF NE KILLINGSWORTH ST,20-0661,Cully,0000 - 0200,10,2020,2020-10-13,TRUE,North,45.56283749,-122.6182908,18,"7,659,630","698,410"
NE KILLINGSWORTH ST / NE PORTLAND HWY,21-1214,Cully,0200 - 0400,12,2021,2021-12-02,FALSE,North,45.56289995,-122.5908941,2,"7,666,645","698,250"
5500 BLOCK OF N HAIGHT AVE,21-0386,Humboldt,2200 - 2400,5,2021,2021-05-12,FALSE,North,45.56298511,-122.6702557,3,"7,646,327","698,817"
5500 BLOCK OF NE 19TH AVE,20-0366,Vernon,1800 - 2000,7,2020,2020-07-31,FALSE,North,45.56300194,-122.6459697,52,"7,652,545","698,657"
5500 BLOCK OF NE 19TH AVE,20-0489,Vernon,2200 - 2400,8,2020,2020-08-29,FALSE,North,45.56300194,-122.6459697,18,"7,652,545","698,657"
5500 BLOCK OF NE 48TH AVE,19-0174,Cully,2000 - 2200,6,2019,2019-06-06,FALSE,North,45.56302769,-122.6133219,0,"7,660,904","698,446"
5500 BLOCK OF NE 72ND AVE,20-0210,Cully,0000 - 0200,5,2020,2020-05-28,FALSE,North,45.5630285,-122.5889538,1,"7,667,143","698,284"
NE MARTIN LUTHER KING JR BLVD / NE CHURCH ST,21-1321,King,0000 - 0200,12,2021,2021-12-29,FALSE,North,45.56340112,-122.6614248,0,"7,648,592","698,908"
5600 BLOCK OF NE MARTIN LUTHER KING JR BLVD,21-0966,King,1600 - 1800,9,2021,2021-09-29,TRUE,North,45.56363313,-122.6614883,6,"7,648,578","698,993"
5600 BLOCK OF NE 42ND AVE,19-0037,Cully,0000 - 0200,2,2019,2019-02-04,TRUE,North,45.56379814,-122.6203538,2,"7,659,111","698,774"
100 BLOCK OF NE JESSUP ST,21-1235,King,1000 - 1200,12,2021,2021-12-04,FALSE,North,45.56383179,-122.6644917,0,"7,647,811","699,086"
8700 BLOCK OF NE COLUMBIA BLVD,21-1087,Sumner,0000 - 0200,9,2021,2021-09-23,FALSE,North,45.56402161,-122.5728866,0,"7,671,266","698,540"
N ALBINA AVE / N JESSUP ST,21-0486,Humboldt,0400 - 0600,6,2021,2021-06-08,FALSE,North,45.56410635,-122.6749506,0,"7,645,136","699,258"
N COMMERCIAL AVE / N JESSUP ST,21-0717,Humboldt,1600 - 1800,7,2021,2021-07-31,FALSE,North,45.564113,-122.6712597,2,"7,646,081","699,235"
5700 BLOCK OF NE 33RD AVE,22-0059,Concordia,1600 - 1800,1,2022,2022-01-19,FALSE,North,45.56426734,-122.6305931,1,"7,656,494","699,014"
5700 BLOCK OF NE GARFIELD AVE,20-0258,King,1800 - 2000,6,2020,2020-06-23,FALSE,North,45.56449946,-122.6625447,9,"7,648,316","699,316"
5700 BLOCK OF NE MALLORY AVE,21-0307,King,2200 - 2400,4,2021,2021-04-14,FALSE,North,45.56450394,-122.663619,0,"7,648,041","699,325"
5700 BLOCK OF NE RODNEY AVE,21-1284,Humboldt,2200 - 2400,12,2021,2021-12-18,FALSE,North,45.56450881,-122.6648183,26,"7,647,734","699,335"
1400 BLOCK OF NE JARRETT ST,19-0206,Vernon,0400 - 0600,7,2019,2019-07-07,TRUE,North,45.56457599,-122.6505641,22,"7,651,384","699,262"
700 BLOCK OF NE JARRETT ST,20-0939,King,0000 - 0200,11,2020,2020-11-26,FALSE,North,45.56479635,-122.6582789,0,"7,649,411","699,395"
NE MARTIN LUTHER KING JR BLVD / NE JARRETT ST,21-0079,King,1000 - 1200,1,2021,2021-01-25,TRUE,North,45.56484714,-122.6614174,14,"7,648,608","699,435"
5800 BLOCK OF NE 72ND AVE,22-0028,Cully,0200 - 0400,1,2022,2022-01-09,FALSE,North,45.56486907,-122.5888223,0,"7,667,194","698,954"
6400 BLOCK OF NE SIMPSON ST,20-0195,Cully,1400 - 1600,5,2020,2020-05-16,FALSE,North,45.56507353,-122.5965831,3,"7,665,209","699,080"
NE 50TH AVE / NE SIMPSON ST,20-0653,Cully,0600 - 0800,10,2020,2020-10-05,FALSE,North,45.56509554,-122.6117233,0,"7,661,333","699,189"
NE SIMPSON ST / NE 60TH AVE,20-0072,Cully,2000 - 2200,2,2020,2020-02-10,FALSE,North,45.56510583,-122.6008261,6,"7,664,123","699,120"
NE SIMPSON ST / NE 60TH AVE,21-0669,Cully,2200 - 2400,7,2021,2021-07-22,TRUE,North,45.56510583,-122.6008261,18,"7,664,123","699,120"
NE 138TH AVE / NE MARINE DR,20-0197,Argay,2200 - 2400,5,2020,2020-05-17,FALSE,North,45.56514571,-122.5211437,0,"7,684,524","698,614"
NE 138TH AVE / NE MARINE DR,20-0898,Argay,0600 - 0800,12,2020,2020-12-25,TRUE,East,45.56514571,-122.5211437,0,"7,684,524","698,614"
6300 BLOCK OF NE SIMPSON ST,20-0342,Cully,0200 - 0400,7,2020,2020-07-23,FALSE,North,45.56515743,-122.5976994,27,"7,664,924","699,118"
5800 BLOCK OF N MICHIGAN AVE,20-0020,Humboldt,2000 - 2200,1,2020,2020-01-08,FALSE,North,45.56516993,-122.6768858,1,"7,644,651","699,659"
5800 BLOCK OF N MICHIGAN AVE,21-0143,Humboldt,1800 - 2000,2,2021,2021-02-16,FALSE,North,45.56516993,-122.6768858,6,"7,644,651","699,659"
5800 BLOCK OF N MICHIGAN AVE,22-0202,Humboldt,0600 - 0800,2,2022,2022-02-18,FALSE,North,45.56516993,-122.6768858,0,"7,644,651","699,659"
11800 BLOCK OF NE AINSWORTH CIR,21-0251,Parkrose,0400 - 0600,3,2021,2021-03-25,FALSE,North,45.56522866,-122.5395979,0,"7,679,800","698,763"
NE 105TH AVE / NE SIMPSON ST,19-0010,Parkrose,0200 - 0400,1,2019,2019-01-10,TRUE,North,45.56530795,-122.5547165,0,"7,675,930","698,890"
5800 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-0118,King,1800 - 2000,4,2019,2019-04-26,FALSE,North,45.56532855,-122.6613498,3,"7,648,630","699,610"
5800 BLOCK OF N OMAHA AVE,21-0697,Overlook,1400 - 1600,7,2021,2021-07-19,FALSE,North,45.5654412,-122.6904854,0,"7,641,172","699,852"
NE 6TH AVE / NE SIMPSON ST,21-0331,King,2200 - 2400,4,2021,2021-04-14,FALSE,North,45.56552532,-122.6596386,2,"7,649,070","699,670"
NE 6TH AVE / NE SIMPSON ST,22-0012,King,2200 - 2400,1,2022,2022-01-05,FALSE,North,45.56552813,-122.6596348,7,"7,649,071","699,671"
NE 122ND AVE / NE AIRPORT WAY,21-0890,Argay,1600 - 1800,9,2021,2021-09-08,FALSE,North,45.56554165,-122.5335433,0,"7,681,353","698,838"
NE SIMPSON ST / NE GLASS PLANT RD,21-1184,,2200 - 2400,11,2021,2021-11-24,FALSE,North,45.56555641,-122.5581588,0,"7,675,051","699,003"
10000 BLOCK OF NE SIMPSON ST,21-0327,,1000 - 1200,4,2021,2021-04-19,FALSE,North,45.56558892,-122.558488,4,"7,674,967","699,017"
5900 BLOCK OF NE MARTIN LUTHER KING JR BLVD,20-0860,King,2200 - 2400,12,2020,2020-12-12,FALSE,North,45.56597068,-122.661343,14,"7,648,638","699,844"
5900 BLOCK OF NE RODNEY AVE,20-0679,Humboldt,0200 - 0400,10,2020,2020-10-18,FALSE,North,45.56610859,-122.6648051,9,"7,647,753","699,918"
5900 BLOCK OF N COMMERCIAL AVE,20-0851,Humboldt,0000 - 0200,12,2020,2020-12-06,FALSE,North,45.56612322,-122.6713054,0,"7,646,089","699,968"
2200 BLOCK OF NE AINSWORTH ST,21-1240,Concordia,1800 - 2000,12,2021,2021-12-03,FALSE,North,45.56621598,-122.6429587,0,"7,653,347","699,808"
700 BLOCK OF NE AINSWORTH ST,20-0797,King,1800 - 2000,11,2020,2020-11-27,FALSE,North,45.56629177,-122.6581249,7,"7,649,465","699,939"
9000 BLOCK OF NE MARX DR,20-0152,,1400 - 1600,4,2020,2020-04-16,FALSE,North,45.56634738,-122.5698819,6,"7,672,057","699,368"
9000 BLOCK OF NE MARX DR,22-0007,,0800 - 1000,1,2022,2022-01-04,FALSE,North,45.56634738,-122.5698819,0,"7,672,057","699,368"
300 BLOCK OF NE AINSWORTH ST,20-0115,King,2000 - 2200,3,2020,2020-03-26,FALSE,North,45.56637477,-122.6623232,3,"7,648,391","699,998"
NE 17TH AVE / NE AINSWORTH ST,21-0352,Woodlawn,2000 - 2200,4,2021,2021-04-30,FALSE,North,45.56637946,-122.6480193,3,"7,652,053","699,902"
6000 BLOCK OF NE AINSWORTH ST,19-0196,Cully,1400 - 1600,6,2019,2019-06-27,FALSE,North,45.56640332,-122.5999367,3,"7,664,363","699,587"
NE MARTIN LUTHER KING JR BLVD / NE AINSWORTH ST,21-0435,Woodlawn,2200 - 2400,5,2021,2021-05-24,FALSE,North,45.56640847,-122.6614066,18,"7,648,626","700,004"
N AINSWORTH ST / N KERBY AVE,21-0455,Piedmont,2000 - 2200,5,2021,2021-05-31,FALSE,North,45.56641969,-122.6728948,11,"7,645,685","700,087"
5700 BLOCK OF NE AINSWORTH ST,20-0009,Cully,0800 - 1000,1,2020,2020-01-02,FALSE,North,45.5664812,-122.6031816,2,"7,663,533","699,637"
6000 BLOCK OF N ALBINA AVE,21-1170,Piedmont,2200 - 2400,11,2021,2021-11-18,FALSE,North,45.56681657,-122.6749764,0,"7,645,156","700,246"
11700 BLOCK OF NE AIRPORT WAY,21-0857,Parkrose,2000 - 2200,8,2021,2021-08-28,FALSE,North,45.56698902,-122.5415087,1,"7,679,327","699,417"
NE 60TH AVE / NE PORTLAND HWY,20-0120,Cully,0000 - 0200,3,2020,2020-03-31,FALSE,North,45.56710034,-122.6008297,11,"7,664,141","699,847"
6100 BLOCK OF NE 52ND AVE,20-0922,Cully,0400 - 0600,12,2020,2020-12-31,FALSE,North,45.5672669,-122.6091167,4,"7,662,021","699,963"
11900 BLOCK OF NE AIRPORT WAY,19-0339,Parkrose,1800 - 2000,10,2019,2019-10-20,FALSE,North,45.56731669,-122.5386574,5,"7,680,060","699,518"
NE GARFIELD AVE / NE HOLMAN ST,19-0080,Piedmont,1600 - 1800,3,2019,2019-03-16,FALSE,North,45.56770874,-122.662585,12,"7,648,337","700,486"
6600 BLOCK OF NE COLUMBIA BLVD,22-0088,Cully,0000 - 0200,1,2022,2022-01-28,TRUE,North,45.56781371,-122.594661,10,"7,665,727","700,066"
NE 66TH AVE / NE COLUMBIA BLVD,20-0563,Cully,0600 - 0800,9,2020,2020-09-09,TRUE,North,45.56792307,-122.5951338,0,"7,665,607","700,109"
12500 BLOCK OF NE MARINE DR,20-0576,Parkrose,2000 - 2200,9,2020,2020-09-17,TRUE,North,45.56797622,-122.5323962,4,"7,681,669","699,718"
NE 55TH AVE / NE PORTLAND HWY,20-0334,Cully,0000 - 0200,7,2020,2020-07-20,FALSE,North,45.56806507,-122.606584,0,"7,662,677","700,237"
6400 BLOCK OF NE COLUMBIA BLVD,19-0361,Cully,1000 - 1200,11,2019,2019-11-09,FALSE,North,45.56814422,-122.5968489,11,"7,665,170","700,201"
11200 BLOCK OF NE HOLMAN ST,21-1178,Parkrose,0400 - 0600,11,2021,2021-11-23,FALSE,North,45.56822062,-122.5469239,0,"7,677,952","699,901"
6200 BLOCK OF NE 42ND AVE,19-0240,Concordia,1400 - 1600,8,2019,2019-08-02,TRUE,North,45.56833348,-122.6204921,0,"7,659,119","700,428"
NE 13TH AVE / NE HOLMAN ST,20-0615,Woodlawn,0000 - 0200,9,2020,2020-09-30,FALSE,North,45.56843142,-122.6517024,7,"7,651,130","700,675"
6200 BLOCK OF NE COLUMBIA BLVD,21-0530,Cully,2200 - 2400,6,2021,2021-06-18,TRUE,North,45.56846649,-122.5988842,1,"7,664,652","700,332"
6200 BLOCK OF NE COLUMBIA BLVD,21-0854,Cully,0000 - 0200,9,2021,2021-09-01,TRUE,North,45.56846649,-122.5988842,0,"7,664,652","700,332"
6200 BLOCK OF NE COLUMBIA BLVD,21-1057,Cully,1400 - 1600,10,2021,2021-10-21,FALSE,North,45.56846649,-122.5988842,3,"7,664,652","700,332"
6300 BLOCK OF NE GRAND AVE,21-1222,Woodlawn,2200 - 2400,12,2021,2021-12-04,FALSE,North,45.56867322,-122.6603171,21,"7,648,927","700,822"
4200 BLOCK OF NE HOLMAN ST,21-0677,Cully,2200 - 2400,7,2021,2021-07-24,FALSE,North,45.56867522,-122.6198135,1,"7,659,296","700,548"
6000 BLOCK OF NE COLUMBIA BLVD,20-0908,Cully,2200 - 2400,12,2020,2020-12-26,FALSE,North,45.56868325,-122.600236,3,"7,664,308","700,420"
N HIGHLAND ST / N WILLIAMS AVE,21-0459,Piedmont,2000 - 2200,6,2021,2021-06-01,FALSE,North,45.56898621,-122.6668681,1,"7,647,253","700,981"
NE PORTLAND HWY / NE 47TH PL,22-0018,Cully,0400 - 0600,1,2022,2022-01-07,FALSE,North,45.56922718,-122.6135255,0,"7,660,911","700,707"
6400 BLOCK OF N VANCOUVER AVE,20-0586,Piedmont,2200 - 2400,9,2020,2020-09-20,FALSE,North,45.56947099,-122.6688046,0,"7,646,762","701,171"
6400 BLOCK OF NE RODNEY AVE,21-0877,Piedmont,1400 - 1600,9,2021,2021-09-04,FALSE,North,45.5694728,-122.6647773,3,"7,647,793","701,144"
6400 BLOCK OF NE 41ST AVE,21-0052,Concordia,0800 - 1000,1,2021,2021-01-15,FALSE,North,45.56966187,-122.621655,0,"7,658,834","700,920"
NE PORTLAND HWY / NE 45TH AVE,21-1238,Cully,0400 - 0600,12,2021,2021-12-05,TRUE,North,45.56975135,-122.6166505,0,"7,660,116","700,919"
NE ROSA PARKS WAY / NE 18TH AVE,22-0251,Woodlawn,0000 - 0200,3,2022,2022-03-02,FALSE,North,45.56980749,-122.6466295,7,"7,652,442","701,142"
N ROSA PARKS WAY / N DENVER AVE,22-0144,Arbor Lodge,1800 - 2000,2,2022,2022-02-07,FALSE,North,45.56991586,-122.687326,0,"7,642,025","701,461"
N ALBINA AVE / N ROSA PARKS WAY,20-0625,Piedmont,2000 - 2200,9,2020,2020-09-12,FALSE,North,45.56992158,-122.6748728,0,"7,645,213","701,377"
N ALBINA AVE / N ROSA PARKS WAY,21-0102,Piedmont,1400 - 1600,2,2021,2021-02-01,FALSE,North,45.56992158,-122.6748728,4,"7,645,213","701,377"
5200 BLOCK OF NE COLUMBIA BLVD,20-0670,Cully,0000 - 0200,10,2020,2020-10-17,TRUE,North,45.56993309,-122.6088487,20,"7,662,115","700,933"
500 BLOCK OF NE ROSA PARKS WAY,20-0397,Woodlawn,0200 - 0400,8,2020,2020-08-06,TRUE,North,45.57001794,-122.6598604,7,"7,649,057","701,309"
6500 BLOCK OF NE BELLEVUE AVE,21-0041,Woodlawn,1800 - 2000,1,2021,2021-01-10,FALSE,North,45.57026791,-122.6523815,0,"7,650,974","701,349"
6500 BLOCK OF NE GRAND AVE,20-0341,Woodlawn,0200 - 0400,7,2020,2020-07-23,FALSE,North,45.570273,-122.6603038,4,"7,648,946","701,405"
6500 BLOCK OF NE 66TH AVE,20-0886,Cully,0600 - 0800,12,2020,2020-12-21,FALSE,North,45.57040449,-122.5950653,12,"7,665,648","701,013"
6500 BLOCK OF NE 66TH AVE,21-0280,Cully,0400 - 0600,4,2021,2021-04-02,FALSE,North,45.57040449,-122.5950653,17,"7,665,648","701,013"
11600 BLOCK OF NE GLENN WIDING DR,19-0307,Parkrose,1400 - 1600,9,2019,2019-09-19,TRUE,North,45.57063231,-122.5450656,10,"7,678,450","700,768"
11600 BLOCK OF NE GLENN WIDING DR,22-0307,Parkrose,0200 - 0400,3,2022,2022-03-14,FALSE,North,45.57063231,-122.5450656,1,"7,678,450","700,768"
6600 BLOCK OF NE DURHAM AVE,21-0158,Woodlawn,2200 - 2400,2,2021,2021-02-23,FALSE,North,45.57090974,-122.655613,8,"7,650,153","701,605"
800 BLOCK OF NE LIBERTY ST,21-0104,Woodlawn,0200 - 0400,2,2021,2021-02-02,FALSE,North,45.57098986,-122.6566082,1,"7,649,899","701,641"
6600 BLOCK OF N MONTANA AVE,21-0482,Arbor Lodge,1400 - 1600,6,2021,2021-06-06,FALSE,North,45.57108865,-122.6797459,2,"7,643,977","701,836"
1400 BLOCK OF N DEKUM ST,21-0154,Arbor Lodge,1800 - 2000,2,2021,2021-02-21,FALSE,North,45.57172444,-122.6812313,0,"7,643,603","702,078"
800 BLOCK OF NE DEKUM ST,20-0379,Woodlawn,2200 - 2400,7,2020,2020-07-29,TRUE,North,45.57173042,-122.6570583,13,"7,649,791","701,914"
500 BLOCK OF NE DEKUM ST,21-0456,Woodlawn,2200 - 2400,5,2021,2021-05-31,FALSE,North,45.57174376,-122.6598558,1,"7,649,075","701,938"
NE DEAN ST / NE DEKUM ST,20-0435,Woodlawn,0000 - 0200,8,2020,2020-08-17,TRUE,North,45.57176646,-122.6523524,0,"7,650,996","701,895"
NE DURHAM AVE / NE DEKUM ST,20-0358,Woodlawn,1800 - 2000,7,2020,2020-07-28,TRUE,North,45.57177133,-122.6567786,47,"7,649,863","701,927"
NE MARTIN LUTHER KING JR BLVD / NE DEKUM ST,21-0032,Woodlawn,2200 - 2400,1,2021,2021-01-11,FALSE,North,45.57179229,-122.6613617,3,"7,648,690","701,966"
NE MARTIN LUTHER KING JR BLVD / NE DEKUM ST,21-0391,Woodlawn,2000 - 2200,5,2021,2021-05-12,TRUE,North,45.57179229,-122.6613617,5,"7,648,690","701,966"
1400 BLOCK OF NE DEKUM ST,20-0833,Woodlawn,0000 - 0200,12,2020,2020-12-05,FALSE,North,45.57181551,-122.6504635,0,"7,651,480","701,900"
NE DEKUM ST / NE 15TH AVE,20-0921,Woodlawn,0000 - 0200,12,2020,2020-12-31,FALSE,North,45.57186156,-122.6500551,20,"7,651,585","701,914"
NE 22ND AVE / NE DEKUM ST,21-0786,Concordia,0400 - 0600,8,2021,2021-08-16,FALSE,North,45.57186609,-122.6434924,5,"7,653,265","701,871"
1700 BLOCK OF NE DEKUM ST,21-0476,Woodlawn,0200 - 0400,6,2021,2021-06-05,FALSE,North,45.57190948,-122.6474904,1,"7,652,242","701,914"
N DEKUM ST / N COMMERCIAL AVE,21-0276,Piedmont,0600 - 0800,3,2021,2021-03-31,FALSE,North,45.57202664,-122.6707696,11,"7,646,284","702,116"
N DEKUM ST / N CONGRESS AVE,20-0823,Piedmont,1600 - 1800,11,2020,2020-11-21,FALSE,North,45.57203549,-122.6717544,0,"7,646,032","702,126"
6800 BLOCK OF N WILLIAMS AVE,21-1002,Piedmont,2000 - 2200,10,2021,2021-10-08,TRUE,North,45.5721445,-122.6668481,0,"7,647,289","702,132"
6800 BLOCK OF NE MARTIN LUTHER KING JR BLVD,21-1246,Woodlawn,0000 - 0200,12,2021,2021-12-09,FALSE,North,45.57215566,-122.6612974,6,"7,648,710","702,098"
6800 BLOCK OF N CAMPBELL AVE,20-0713,Arbor Lodge,0800 - 1000,10,2020,2020-10-28,FALSE,North,45.5721564,-122.6862249,2,"7,642,329","702,270"
900 BLOCK OF NE ONEONTA ST,20-0391,Woodlawn,2000 - 2200,8,2020,2020-08-05,FALSE,North,45.57226306,-122.6561605,13,"7,650,026","702,102"
900 BLOCK OF NE ONEONTA ST,22-0239,Woodlawn,2200 - 2400,2,2022,2022-02-26,FALSE,North,45.57226306,-122.6561605,1,"7,650,026","702,102"
NE MADRONA ST / NE DURHAM AVE,20-0924,Woodlawn,2200 - 2400,12,2020,2020-12-31,TRUE,North,45.57226482,-122.6573833,45,"7,649,713","702,111"
2400 BLOCK OF NE SARATOGA ST,21-0039,Concordia,0000 - 0200,1,2021,2021-01-13,FALSE,North,45.57241293,-122.641384,0,"7,653,810","702,056"
NE 33RD AVE / NE LOMBARD ST,21-0142,Concordia,1600 - 1800,2,2021,2021-02-16,FALSE,North,45.57249716,-122.6306444,11,"7,656,560","702,014"
NE 27TH AVE / NE SARATOGA ST,19-0050,Concordia,2200 - 2400,2,2019,2019-02-15,FALSE,North,45.5725748,-122.63814,1,"7,654,642","702,093"
3700 BLOCK OF NE COLUMBIA BLVD,22-0183,Sunderland,1200 - 1400,2,2022,2022-02-15,FALSE,North,45.57264749,-122.6247434,0,"7,658,072","702,029"
6900 BLOCK OF N VANCOUVER AVE,20-0765,Piedmont,1000 - 1200,11,2020,2020-11-17,FALSE,North,45.57291656,-122.668827,0,"7,646,790","702,427"
6900 BLOCK OF N HAIGHT AVE,21-0008,Piedmont,0000 - 0200,1,2021,2021-01-03,FALSE,North,45.57300707,-122.6697016,3,"7,646,567","702,466"
6900 BLOCK OF N INTERSTATE AVE,21-0120,Arbor Lodge,1600 - 1800,2,2021,2021-02-04,FALSE,North,45.57321605,-122.6822927,0,"7,643,346","702,629"
6900 BLOCK OF N INTERSTATE AVE,21-0124,Arbor Lodge,0600 - 0800,1,2021,2021-01-16,FALSE,North,45.57321605,-122.6822927,0,"7,643,346","702,629"
6900 BLOCK OF N INTERSTATE AVE,21-0712,Arbor Lodge,0000 - 0200,7,2021,2021-07-31,FALSE,North,45.57321605,-122.6822927,4,"7,643,346","702,629"
700 BLOCK OF NE BRYANT ST,20-0547,Woodlawn,2200 - 2400,9,2020,2020-09-11,TRUE,North,45.57326151,-122.6570501,0,"7,649,808","702,472"
6900 BLOCK OF N INTERSTATE AVE,20-0528,Arbor Lodge,0600 - 0800,9,2020,2020-09-03,FALSE,North,45.57329104,-122.6819557,0,"7,643,433","702,654"
6900 BLOCK OF N INTERSTATE AVE,22-0395,Arbor Lodge,0000 - 0200,3,2022,2022-03-31,FALSE,North,45.57329104,-122.6819557,17,"7,643,433","702,654"
400 BLOCK OF NE BRYANT ST,21-0562,Woodlawn,0000 - 0200,6,2021,2021-06-26,FALSE,North,45.57329424,-122.6608603,10,"7,648,833","702,510"
NE CLEVELAND AVE / NE BRYANT ST,21-0464,Piedmont,0400 - 0600,6,2021,2021-06-02,FALSE,North,45.57330257,-122.6658141,0,"7,647,565","702,547"
600 BLOCK OF N BRYANT ST,20-0565,Piedmont,2000 - 2200,9,2020,2020-09-12,FALSE,North,45.57341363,-122.6733073,0,"7,645,648","702,639"
7000 BLOCK OF NE 27TH AVE,20-0169,Concordia,0000 - 0200,4,2020,2020-04-29,FALSE,North,45.57345452,-122.6381926,1,"7,654,637","702,414"
7000 BLOCK OF NE 27TH AVE,20-0640,Concordia,0400 - 0600,10,2020,2020-10-08,FALSE,North,45.57345452,-122.6381926,0,"7,654,637","702,414"
1400 BLOCK OF NE BRYANT CT,21-0349,Woodlawn,2200 - 2400,4,2021,2021-04-29,FALSE,North,45.57345977,-122.6502719,4,"7,651,545","702,498"
N BRYANT ST / N INTERSTATE AVE,21-0026,Arbor Lodge,0400 - 0600,1,2021,2021-01-10,FALSE,North,45.57350533,-122.6822296,4,"7,643,365","702,734"
N BRYANT ST / N INTERSTATE AVE,21-0510,Arbor Lodge,0400 - 0600,6,2021,2021-06-14,FALSE,North,45.57350533,-122.6822296,3,"7,643,365","702,734"
