Block Address,Incident Number,Neighborhood,Occur 2hr Time,Occur Month,Occur Year,Occurence Date,Person Injury,Precinct,Open Data Latitude,Open Data Longitude,CasingsRecovered,X,Y
10800 BLOCK OF NE SANDY BLVD,22-0082,Parkrose,0400 - 0600,1,2022,1/2/2022,False,North,45.558482276,-122.551169226,0,"7,676,775","696,379"
8300 BLOCK OF NE HUMBOLDT ST,19-0386,Sumner,1000 - 1200,11,2019,11/30/2019,False,North,45.558537706,-122.576966613,12,"7,670,170","696,568"
4900 BLOCK OF NE GRAND AVE,21-0492,King,0800 - 1000,6,2021,6/9/2021,False,North,45.558558760,-122.660541237,0,"7,648,771","697,137"
4900 BLOCK OF N MICHIGAN AVE,21-1323,Humboldt,2200 - 2400,12,2021,12/4/2021,False,North,45.558649721,-122.677100425,0,"7,644,532","697,284"
10700 BLOCK OF NE SANDY BLVD,21-1122,Parkrose,2200 - 2400,11,2021,11/3/2021,False,North,45.558659322,-122.552163699,0,"7,676,522","696,450"
10700 BLOCK OF NE SANDY BLVD,21-1123,Parkrose,2200 - 2400,9,2021,9/21/2021,False,North,45.558659322,-122.552163699,1,"7,676,522","696,450"
4900 BLOCK OF NE 10TH AVE,20-0339,King,0000 - 0200,7,2020,7/22/2020,False,North,45.558672006,-122.655530809,11,"7,650,055","697,144"
4900 BLOCK OF NE 10TH AVE,20-0554,King,0000 - 0200,9,2020,9/13/2020,False,North,45.558672006,-122.655530809,0,"7,650,055","697,144"
4900 BLOCK OF NE 10TH AVE,20-0803,King,1000 - 1200,11,2020,11/29/2020,False,North,45.558672006,-122.655530809,3,"7,650,055","697,144"
4900 BLOCK OF NE 10TH AVE,19-0269,King,1400 - 1600,8,2019,8/23/2019,False,North,45.558672406,-122.655655803,1,"7,650,023","697,145"
4900 BLOCK OF NE 10TH AVE,20-0633,King,1600 - 1800,9,2020,9/23/2020,False,North,45.558672406,-122.655655803,6,"7,650,023","697,145"
4900 BLOCK OF NE 9TH AVE,21-0496,King,1400 - 1600,6,2021,6/10/2021,False,North,45.558675644,-122.656507337,0,"7,649,805","697,152"
17800 BLOCK OF NE MARINE DR,20-0672,Wilkes,1000 - 1200,10,2020,10/16/2020,False,North,45.558679618,-122.479809386,2,"7,695,049","695,995"
8900 BLOCK OF NE HUMBOLDT ST,20-0496,Sumner,1400 - 1600,8,2020,8/30/2020,False,North,45.558683518,-122.570707601,0,"7,671,774","696,580"
4900 BLOCK OF N WILLIAMS AVE,20-0452,Humboldt,0400 - 0600,8,2020,8/22/2020,False,North,45.558814686,-122.666624155,6,"7,647,216","697,272"
4900 BLOCK OF NE 55TH AVE,21-0215,Cully,1800 - 2000,3,2021,3/10/2021,False,North,45.558818927,-122.607049155,8,"7,662,470","696,870"
10500 BLOCK OF NE SANDY BLVD,21-0707,Parkrose,2200 - 2400,7,2021,7/28/2021,False,North,45.558842352,-122.554205053,0,"7,676,001","696,530"
9700 BLOCK OF NE SANDY BLVD,19-0249,Parkrose,0000 - 0200,8,2019,8/9/2019,True,North,45.558849812,-122.562523925,1,"7,673,871","696,587"
4900 BLOCK OF NE 82ND AVE,21-0367,Cully,0400 - 0600,5,2021,5/5/2021,True,North,45.558881031,-122.578615573,1,"7,669,751","696,704"
4900 BLOCK OF NE 82ND AVE,21-0905,Cully,0200 - 0400,9,2021,9/14/2021,False,North,45.558881031,-122.578615573,1,"7,669,751","696,704"
4900 BLOCK OF NE 82ND AVE,22-0158,Cully,0200 - 0400,2,2022,2/10/2022,False,North,45.558881031,-122.578615573,0,"7,669,751","696,704"
9700 BLOCK OF NE SANDY BLVD,20-0894,Parkrose,2200 - 2400,12,2020,12/24/2020,True,North,45.558928413,-122.562577553,11,"7,673,858","696,616"
4900 BLOCK OF NE 100TH AVE,20-0367,Parkrose,2200 - 2400,7,2020,7/31/2020,False,North,45.558952278,-122.559715720,2,"7,674,591","696,606"
4900 BLOCK OF NE 100TH AVE,21-0590,Parkrose,2200 - 2400,7,2021,7/3/2021,True,North,45.558952278,-122.559715720,1,"7,674,591","696,606"
1700 BLOCK OF NE ALBERTA ST,19-0002,Vernon,1400 - 1600,1,2019,1/2/2019,False,North,45.559037784,-122.647272692,0,"7,652,173","697,221"
300 BLOCK OF N ALBERTA ST,21-1339,Humboldt,0400 - 0600,6,2021,6/5/2021,False,North,45.559039951,-122.669518995,0,"7,646,477","697,374"
N ALBERTA ST / N INTERSTATE AVE,20-0267,Overlook,2000 - 2200,6,2020,6/25/2020,True,North,45.559063118,-122.682357623,0,"7,643,190","697,471"
700 BLOCK OF NE ALBERTA ST,21-0304,King,2200 - 2400,4,2021,4/13/2021,False,North,45.559072411,-122.658026068,8,"7,649,420","697,307"
5300 BLOCK OF NE ALBERTA ST,20-0227,Cully,0000 - 0200,6,2020,6/5/2020,False,North,45.559079002,-122.608277336,2,"7,662,158","696,973"
NE ALBERTA ST / N WILLIAMS AVE,21-0130,Humboldt,2200 - 2400,2,2021,2/10/2021,True,North,45.559102287,-122.666795267,12,"7,647,175","697,378"
NE 12TH AVE / NE ALBERTA ST,19-0271,King,0200 - 0400,8,2019,8/25/2019,True,North,45.559102569,-122.653637335,8,"7,650,544","697,288"
NE ALBERTA ST / NE 57TH AVE,20-0727,Cully,1200 - 1400,11,2020,11/2/2020,False,North,45.559114142,-122.604412172,13,"7,663,148","696,960"
NE 7TH AVE / NE ALBERTA ST,20-0794,King,2200 - 2400,11,2020,11/25/2020,False,North,45.559115345,-122.658515900,6,"7,649,295","697,326"
NE 7TH AVE / NE ALBERTA ST,21-0311,King,0000 - 0200,4,2021,4/17/2021,False,North,45.559115345,-122.658515900,23,"7,649,295","697,326"
NE SANDY BLVD / NE 102ND AVE,21-0718,Parkrose,0200 - 0400,8,2021,8/2/2021,False,North,45.559116151,-122.557765030,4,"7,675,092","696,653"
NE 6TH AVE / NE ALBERTA ST,19-0260,King,2200 - 2400,8,2019,8/14/2019,False,North,45.559116216,-122.659492331,7,"7,649,045","697,333"
10200 BLOCK OF NE SANDY BLVD,20-0831,Parkrose,0000 - 0200,11,2020,11/21/2020,False,North,45.559117215,-122.557245642,0,"7,675,225","696,650"
10200 BLOCK OF NE SANDY BLVD,21-0140,Parkrose,0600 - 0800,2,2021,2/16/2021,False,North,45.559117215,-122.557245642,1,"7,675,225","696,650"
10200 BLOCK OF NE SANDY BLVD,21-0531,Parkrose,2000 - 2200,6,2021,6/18/2021,False,North,45.559117215,-122.557245642,1,"7,675,225","696,650"
NE ALBERTA ST / NE 55TH AVE,21-0186,Cully,2200 - 2400,3,2021,3/1/2021,True,North,45.559119132,-122.606986098,6,"7,662,489","696,979"
NE GRAND AVE / NE ALBERTA ST,21-0468,King,1200 - 1400,6,2021,6/3/2021,False,North,45.559119820,-122.660468867,5,"7,648,795","697,341"
NE MARTIN LUTHER KING JR BLVD / NE ALBERTA ST,20-0431,King,1400 - 1600,8,2020,8/15/2020,False,North,45.559122315,-122.661503944,6,"7,648,530","697,349"
NE MARTIN LUTHER KING JR BLVD / NE ALBERTA ST,21-0563,King,1800 - 2000,6,2021,6/25/2021,False,North,45.559122315,-122.661503944,0,"7,648,530","697,349"
12100 BLOCK OF NE ERIN WAY,20-0316,Parkrose,1400 - 1600,7,2020,7/11/2020,False,North,45.559136589,-122.539371079,0,"7,679,802","696,541"
1400 BLOCK OF NE ALBERTA ST,20-0340,Vernon,0200 - 0400,7,2020,7/22/2020,False,North,45.559136689,-122.650201715,4,"7,651,424","697,277"
NE ALBERTA ST / NE 82ND AVE,21-1099,Sumner,0800 - 1000,10,2021,10/29/2021,False,North,45.559173066,-122.578548161,0,"7,669,771","696,810"
7200 BLOCK OF NE ALBERTA ST,19-0309,Cully,0000 - 0200,9,2019,9/21/2019,False,North,45.559186843,-122.588386624,0,"7,667,252","696,880"
5000 BLOCK OF NE 42ND AVE,21-0865,Cully,1200 - 1400,9,2021,9/2/2021,False,North,45.559252335,-122.620336288,22,"7,659,072","697,117"
8400 BLOCK OF NE ALBERTA ST,21-0053,Sumner,2200 - 2400,1,2021,1/15/2021,False,North,45.559267692,-122.575891983,1,"7,670,452","696,827"
9900 BLOCK OF NE SANDY BLVD,21-0054,Parkrose,2200 - 2400,1,2021,1/14/2021,True,North,45.559389325,-122.560282259,9,"7,674,450","696,769"
9900 BLOCK OF NE SANDY BLVD,21-0138,Parkrose,2200 - 2400,2,2021,2/15/2021,False,North,45.559389325,-122.560282259,0,"7,674,450","696,769"
5000 BLOCK OF NE 16TH AVE,21-1152,Vernon,2000 - 2200,11,2021,11/15/2021,False,North,45.559395736,-122.648672726,5,"7,651,818","697,361"
5000 BLOCK OF NE 101ST AVE,21-0484,Parkrose,2000 - 2200,6,2021,6/7/2021,False,North,45.559395999,-122.558837471,9,"7,674,820","696,762"
5000 BLOCK OF NE 101ST AVE,22-0004,Parkrose,2200 - 2400,1,2022,1/3/2022,False,North,45.559395999,-122.558837471,1,"7,674,820","696,762"
17500 BLOCK OF NE MARINE DR,21-1030,Wilkes,2000 - 2200,10,2021,10/15/2021,True,North,45.559434148,-122.482671028,0,"7,694,323","696,288"
5000 BLOCK OF N VANCOUVER AVE,21-0075,Humboldt,2200 - 2400,1,2021,1/22/2021,False,North,45.559448464,-122.668370737,0,"7,646,775","697,515"
5000 BLOCK OF N VANCOUVER AVE,21-0328,Humboldt,2000 - 2200,4,2021,4/21/2021,True,North,45.559448464,-122.668370737,13,"7,646,775","697,515"
5000 BLOCK OF NE 82ND AVE,21-0180,Sumner,2000 - 2200,3,2021,3/1/2021,False,North,45.559522749,-122.578478955,0,"7,669,792","696,937"
5000 BLOCK OF NE 102ND AVE,20-0916,Parkrose,1800 - 2000,12,2020,12/27/2020,False,North,45.559523835,-122.557826681,0,"7,675,080","696,802"
5000 BLOCK OF NE 82ND AVE,21-0441,Cully,1600 - 1800,5,2021,5/18/2021,False,North,45.559525974,-122.578604050,0,"7,669,760","696,939"
5000 BLOCK OF NE 10TH AVE,21-1168,King,2000 - 2200,11,2021,11/18/2021,False,North,45.559561585,-122.655642716,0,"7,650,035","697,469"
5000 BLOCK OF NE 6TH AVE,20-0490,King,0200 - 0400,8,2020,8/30/2020,False,North,45.559570672,-122.659544778,0,"7,649,036","697,499"
5000 BLOCK OF NE GRAND AVE,21-0581,King,1600 - 1800,7,2021,7/1/2021,False,North,45.559571359,-122.660384513,5,"7,648,821","697,505"
600 BLOCK OF N WEBSTER ST,21-0439,Humboldt,2200 - 2400,5,2021,5/25/2021,False,North,45.559686930,-122.673468909,0,"7,645,472","697,637"
SB I205 FWY SO / NE KILLINGSWORTH ST,21-1146,Sumner,0200 - 0400,11,2021,11/12/2021,False,North,45.559734230,-122.565219634,0,"7,673,189","696,927"
800 BLOCK OF N WEBSTER ST,21-0324,Humboldt,2000 - 2200,4,2021,4/19/2021,True,North,45.559766514,-122.675498993,5,"7,644,953","697,680"
17200 BLOCK OF NE MARINE DR,21-0651,Wilkes,1800 - 2000,7,2021,7/17/2021,False,North,45.559810348,-122.485671822,0,"7,693,558","696,444"
NE 70TH AVE / NE SUMNER ST,19-0324,Cully,2200 - 2400,10,2019,10/6/2019,False,North,45.559967577,-122.591168782,5,"7,666,547","697,183"
NE WEBSTER ST / NE 12TH AVE,22-0320,King,0000 - 0200,3,2022,3/16/2022,False,North,45.560008125,-122.653628744,6,"7,650,555","697,618"
NE WEBSTER ST / NE 7TH AVE,21-0569,King,1400 - 1600,6,2021,6/24/2021,False,North,45.560018379,-122.658495574,0,"7,649,309","697,655"
4500 BLOCK OF NE SUMNER ST,20-0606,Cully,2200 - 2400,9,2020,9/26/2020,False,North,45.560053162,-122.616331724,1,"7,660,105","697,382"
4500 BLOCK OF NE SUMNER ST,22-0168,Cully,0000 - 0200,2,2022,2/12/2022,False,North,45.560053162,-122.616331724,5,"7,660,105","697,382"
3100 BLOCK OF NE SUMNER ST,22-0273,Concordia,0000 - 0200,3,2022,3/6/2022,True,North,45.560247847,-122.633558893,0,"7,655,696","697,569"
2200 BLOCK OF NE SUMNER ST,19-0383,Concordia,1200 - 1400,11,2019,11/26/2019,False,North,45.560267531,-122.642386391,14,"7,653,436","697,636"
NE 112TH AVE / NE MARX ST,22-0096,Parkrose,2200 - 2400,1,2022,1/29/2022,True,North,45.560296462,-122.547434722,0,"7,677,748","697,016"
NE 23RD AVE / NE SUMNER ST,19-0192,Concordia,0200 - 0400,6,2019,6/21/2019,False,North,45.560306778,-122.641899666,14,"7,653,561","697,647"
NE 17TH AVE / NE SUMNER ST,20-0827,Vernon,1800 - 2000,12,2020,12/2/2020,False,North,45.560329247,-122.647755095,6,"7,652,062","697,695"
11100 BLOCK OF NE MARX ST,19-0084,Parkrose,1200 - 1400,3,2019,3/21/2019,False,North,45.560432740,-122.547947360,1,"7,677,618","697,069"
8300 BLOCK OF NE SUMNER ST,20-0530,Sumner,2200 - 2400,9,2020,9/1/2020,False,North,45.560471117,-122.577162363,0,"7,670,138","697,274"
200 BLOCK OF N SUMNER ST,20-0362,Humboldt,1800 - 2000,7,2020,7/30/2020,False,North,45.560476916,-122.668683440,17,"7,646,705","697,892"
N VANCOUVER AVE / N SUMNER ST,20-0143,Humboldt,0000 - 0200,4,2020,4/12/2020,False,North,45.560517563,-122.668419406,20,"7,646,773","697,905"
N VANCOUVER AVE / N SUMNER ST,20-0359,Humboldt,1800 - 2000,7,2020,7/29/2020,False,North,45.560517563,-122.668419406,40,"7,646,773","697,905"
6500 BLOCK OF NE ROSELAWN ST,20-0758,Cully,2200 - 2400,11,2020,11/14/2020,False,North,45.560519237,-122.595828973,24,"7,665,359","697,415"
N SUMNER ST / N HAIGHT AVE,22-0305,Humboldt,1200 - 1400,3,2022,3/13/2022,False,North,45.560519759,-122.670048167,15,"7,646,356","697,917"
600 BLOCK OF NE SUMNER ST,22-0393,King,2000 - 2200,3,2022,3/30/2022,True,North,45.560580072,-122.658973908,1,"7,649,192","697,863"
7000 BLOCK OF NE ROSELAWN ST,21-0978,Cully,0000 - 0200,10,2021,10/2/2021,False,North,45.560587028,-122.590597959,7,"7,666,699","697,405"
5200 BLOCK OF NE 48TH AVE,21-0221,Cully,2000 - 2200,3,2021,3/11/2021,False,North,45.560600278,-122.613286205,4,"7,660,890","697,561"
6600 BLOCK OF NE ROSELAWN ST,20-0839,Cully,2200 - 2400,12,2020,12/6/2020,False,North,45.560601641,-122.594769689,8,"7,665,631","697,438"
NE 9TH AVE / NE SUMNER ST,20-0488,King,2200 - 2400,8,2020,8/29/2020,True,North,45.560616751,-122.656288186,0,"7,649,880","697,858"
NE MARTIN LUTHER KING JR BLVD / NE SUMNER ST,19-0284,King,1800 - 2000,9,2019,9/1/2019,False,North,45.560629102,-122.661475421,4,"7,648,552","697,898"
4300 BLOCK OF N COMMERCE ST,21-0444,Overlook,0200 - 0400,5,2021,5/28/2021,False,North,45.560647911,-122.711418753,3,"7,635,765","698,251"
NE KILLINGSWORTH ST / I205 FWY NB,20-0680,Parkrose,0200 - 0400,10,2020,10/19/2020,False,North,45.560649565,-122.563136127,5,"7,673,731","697,247"
900 BLOCK OF NE SUMNER ST,20-0160,King,1600 - 1800,4,2020,4/23/2020,False,North,45.560665780,-122.655868234,1,"7,649,988","697,873"
4900 BLOCK OF NE ROSELAWN ST,22-0243,Cully,0000 - 0200,3,2022,3/1/2022,False,North,45.560738987,-122.611709585,28,"7,661,295","697,601"
14200 BLOCK OF NE AIRPORT WAY,21-1207,Argay,1000 - 1200,11,2021,11/8/2021,False,North,45.560794750,-122.516598867,0,"7,685,648","696,999"
5200 BLOCK OF NE 57TH AVE,21-1231,Cully,0200 - 0400,12,2021,12/5/2021,False,North,45.560822587,-122.604456008,3,"7,663,153","697,583"
5200 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-0383,King,0200 - 0400,3,2022,3/25/2022,False,North,45.560896978,-122.661528588,0,"7,648,541","697,996"
5200 BLOCK OF N HAIGHT AVE,19-0370,Humboldt,2000 - 2200,11,2019,11/15/2019,False,North,45.561083656,-122.670116603,0,"7,646,344","698,123"
N KERBY AVE / N EMERSON ST,20-0301,Humboldt,2000 - 2200,7,2020,7/7/2020,False,North,45.561159001,-122.672955059,5,"7,645,618","698,170"
5200 BLOCK OF NE 74TH AVE,19-0393,Cully,1600 - 1800,1,2019,1/17/2019,True,North,45.561160086,-122.586689996,4,"7,667,705","697,588"
900 BLOCK OF NE ROSELAWN ST,21-0038,King,2200 - 2400,1,2021,1/12/2021,True,North,45.561267230,-122.655836407,10,"7,650,002","698,092"
7100 BLOCK OF NE EMERSON ST,19-0392,Cully,2200 - 2400,12,2019,12/3/2019,False,North,45.561269280,-122.589439684,6,"7,667,002","697,646"
7100 BLOCK OF NE EMERSON ST,22-0250,Cully,0200 - 0400,3,2022,3/1/2022,False,North,45.561269280,-122.589439684,3,"7,667,002","697,646"
6700 BLOCK OF NE EMERSON ST,20-0486,Cully,1800 - 2000,8,2020,8/29/2020,False,North,45.561292445,-122.593596156,2,"7,665,938","697,682"
6700 BLOCK OF NE EMERSON ST,21-0901,Cully,2200 - 2400,9,2021,9/13/2021,False,North,45.561292445,-122.593596156,21,"7,665,938","697,682"
NE CULLY BLVD / NE EMERSON ST,20-0747,Cully,1000 - 1200,11,2020,11/9/2020,False,North,45.561358553,-122.595539710,0,"7,665,441","697,719"
NE CULLY BLVD / NE EMERSON ST,20-0912,Cully,2200 - 2400,12,2020,12/27/2020,False,North,45.561358553,-122.595539710,1,"7,665,441","697,719"
NE CULLY BLVD / NE EMERSON ST,20-0919,Cully,0200 - 0400,12,2020,12/30/2020,False,North,45.561358553,-122.595539710,9,"7,665,441","697,719"
5300 BLOCK OF NE CULLY BLVD,20-0666,Cully,2000 - 2200,10,2020,10/14/2020,False,North,45.561466153,-122.595356212,6,"7,665,489","697,757"
5300 BLOCK OF NE CULLY BLVD,21-0059,Cully,2200 - 2400,1,2021,1/18/2021,False,North,45.561466153,-122.595356212,1,"7,665,489","697,757"
5300 BLOCK OF NE CULLY BLVD,21-1055,Cully,2200 - 2400,10,2021,10/20/2021,False,North,45.561466153,-122.595356212,27,"7,665,489","697,757"
5200 BLOCK OF NE 91ST AVE,21-0111,Sumner,0200 - 0400,2,2021,2/2/2021,True,North,45.561482185,-122.568864728,7,"7,672,272","697,588"
NE EMERSON ST / NE 32ND PL,19-0337,Concordia,0000 - 0200,10,2019,10/19/2019,False,North,45.561502935,-122.631715719,3,"7,656,180","698,014"
5300 BLOCK OF NE CULLY BLVD,19-0123,Cully,0400 - 0600,4,2019,4/28/2019,False,North,45.561516396,-122.595459615,1,"7,665,463","697,776"
NE EMERSON ST / NE 15TH AVE,19-0438,Vernon,0200 - 0400,3,2019,3/17/2019,False,North,45.561571494,-122.649696406,0,"7,651,577","698,161"
200 BLOCK OF N EMERSON ST,22-0019,Humboldt,0200 - 0400,1,2022,1/7/2022,True,North,45.561602577,-122.668933472,16,"7,646,652","698,304"
1300 BLOCK OF NE EMERSON ST,21-0185,Vernon,0400 - 0600,3,2021,3/2/2021,False,North,45.561761749,-122.651699460,0,"7,651,066","698,244"
NE 9TH AVE / NE EMERSON ST,19-0178,King,1000 - 1200,6,2019,6/11/2019,False,North,45.561805943,-122.656224019,6,"7,649,908","698,291"
NE EMERSON ST / NE 10TH AVE,19-0058,King,1400 - 1600,2,2019,2/19/2019,True,North,45.561810127,-122.655122750,5,"7,650,190","698,285"
5300 BLOCK OF NE 24TH AVE,20-0521,Concordia,2200 - 2400,9,2020,9/6/2020,False,North,45.561824795,-122.640972721,10,"7,653,813","698,194"
5300 BLOCK OF NE 24TH AVE,20-0552,Concordia,0400 - 0600,9,2020,9/13/2020,False,North,45.561824795,-122.640972721,15,"7,653,813","698,194"
400 BLOCK OF NE EMERSON ST,20-0583,King,0200 - 0400,9,2020,9/19/2020,False,North,45.561853489,-122.660998689,0,"7,648,686","698,341"
5300 BLOCK OF NE CULLY BLVD,19-0191,Cully,1400 - 1600,6,2019,6/19/2019,False,North,45.561862913,-122.595113088,21,"7,665,555","697,900"
5300 BLOCK OF NE CULLY BLVD,21-0019,Cully,0400 - 0600,1,2021,1/4/2021,False,North,45.561862913,-122.595113088,0,"7,665,555","697,900"
NE 91ST AVE / NE EMERSON ST,20-0956,Sumner,2200 - 2400,7,2020,7/28/2020,False,North,45.561867998,-122.568921758,0,"7,672,261","697,729"
5300 BLOCK OF NE MALLORY AVE,20-0888,King,2200 - 2400,12,2020,12/21/2020,True,North,45.561899905,-122.663636864,29,"7,648,011","698,376"
5300 BLOCK OF NE CLEVELAND AVE,19-0287,Humboldt,0800 - 1000,9,2019,9/3/2019,True,North,45.561903212,-122.665792987,0,"7,647,459","698,392"
5300 BLOCK OF N WILLIAMS AVE,21-0462,Humboldt,0200 - 0400,6,2021,6/2/2021,False,North,45.561905070,-122.666859340,1,"7,647,186","698,400"
900 BLOCK OF N KILLINGSWORTH CT,21-0007,Humboldt,0800 - 1000,1,2021,1/3/2021,False,North,45.561909577,-122.676499029,0,"7,644,718","698,468"
1800 BLOCK OF N WILLAMETTE BLVD,21-0199,Overlook,0200 - 0400,3,2021,3/4/2021,False,North,45.561910978,-122.686115197,1,"7,642,256","698,535"
8700 BLOCK OF NE EMERSON ST,21-0107,Sumner,2000 - 2200,2,2021,2/2/2021,False,North,45.561918482,-122.572821461,8,"7,671,263","697,773"
5300 BLOCK OF NE 60TH AVE,20-0332,Cully,0000 - 0200,7,2020,7/20/2020,False,North,45.561929785,-122.600771023,6,"7,664,107","697,962"
NE 122ND AVE / NE WHITAKER WAY,21-0920,Argay,0000 - 0200,9,2021,9/20/2021,False,North,45.561945312,-122.536156148,0,"7,680,651","697,544"
6400 BLOCK OF NE KILLINGSWORTH CT,20-0147,Cully,2200 - 2400,4,2020,4/13/2020,True,North,45.562051057,-122.597283801,14,"7,665,001","697,983"
5400 BLOCK OF N BASIN AVE,19-0167,Overlook,0800 - 1000,6,2019,6/1/2019,True,North,45.562251020,-122.704661584,1,"7,637,511","698,788"
5400 BLOCK OF N BASIN AVE,21-0491,Overlook,2000 - 2200,6,2021,6/5/2021,True,North,45.562251020,-122.704661584,0,"7,637,511","698,788"
5400 BLOCK OF NE 33RD AVE,20-0753,Concordia,1400 - 1600,11,2020,11/11/2020,False,North,45.562382923,-122.630717655,0,"7,656,444","698,328"
5400 BLOCK OF NE 112TH AVE,20-0749,Parkrose,2200 - 2400,11,2020,11/10/2020,False,North,45.562388327,-122.547361792,7,"7,677,786","697,778"
5400 BLOCK OF NE 112TH AVE,21-0099,Parkrose,0200 - 0400,1,2021,1/11/2021,False,North,45.562388327,-122.547361792,0,"7,677,786","697,778"
5400 BLOCK OF NE 112TH AVE,21-0238,Parkrose,2200 - 2400,3,2021,3/18/2021,False,North,45.562388327,-122.547361792,6,"7,677,786","697,778"
5400 BLOCK OF NE 57TH AVE,21-1324,Cully,0000 - 0200,12,2021,12/24/2021,False,North,45.562444226,-122.604445852,0,"7,663,171","698,174"
2900 BLOCK OF N WILLAMETTE BLVD,21-1254,Overlook,1000 - 1200,12,2021,12/10/2021,False,North,45.562566322,-122.697506537,2,"7,639,346","698,853"
8100 BLOCK OF NE KILLINGSWORTH ST,19-0231,Cully,0400 - 0600,7,2019,7/27/2019,True,North,45.562631727,-122.578752980,0,"7,669,751","698,072"
8100 BLOCK OF NE KILLINGSWORTH ST,21-1269,Cully,1800 - 2000,12,2021,12/7/2021,False,North,45.562631727,-122.578752980,0,"7,669,751","698,072"
700 BLOCK OF N KILLINGSWORTH ST,20-0221,Humboldt,0200 - 0400,6,2020,6/3/2020,False,North,45.562639609,-122.674456930,2,"7,645,248","698,720"
2300 BLOCK OF NE KILLINGSWORTH ST,20-0752,Concordia,0000 - 0200,11,2020,11/11/2020,False,North,45.562646854,-122.641616954,0,"7,653,656","698,498"
2300 BLOCK OF NE KILLINGSWORTH ST,19-0197,Concordia,0400 - 0600,6,2019,6/29/2019,False,North,45.562647570,-122.641136566,7,"7,653,779","698,495"
8400 BLOCK OF NE KILLINGSWORTH ST,21-0943,Sumner,1600 - 1800,9,2021,9/22/2021,True,North,45.562653477,-122.575574511,6,"7,670,565","698,059"
2000 BLOCK OF N KILLINGSWORTH ST,20-0514,Overlook,1800 - 2000,9,2020,9/3/2020,False,North,45.562658562,-122.688065691,0,"7,641,764","698,821"
3200 BLOCK OF NE KILLINGSWORTH ST,21-1139,Concordia,0000 - 0200,11,2021,11/9/2021,True,North,45.562665151,-122.632513205,0,"7,655,987","698,443"
NE KILLINGSWORTH ST / NE 82ND AVE,20-0813,Sumner,1800 - 2000,11,2020,11/25/2020,False,North,45.562674188,-122.577617967,9,"7,670,042","698,080"
1500 BLOCK OF NE KILLINGSWORTH ST,20-0802,Vernon,0200 - 0400,11,2020,11/29/2020,False,North,45.562674949,-122.649374973,1,"7,651,670","698,561"
1500 BLOCK OF NE KILLINGSWORTH ST,21-0368,Vernon,0400 - 0600,5,2021,5/6/2021,True,North,45.562674949,-122.649374973,1,"7,651,670","698,561"
N KILLINGSWORTH ST / N ALBINA AVE,21-1000,Humboldt,2000 - 2200,10,2021,10/7/2021,False,North,45.562679362,-122.674966215,0,"7,645,118","698,738"
N KILLINGSWORTH ST / N ALBINA AVE,21-1031,Humboldt,0200 - 0400,10,2021,10/16/2021,True,North,45.562679362,-122.674966215,1,"7,645,118","698,738"
6500 BLOCK OF NE KILLINGSWORTH ST,19-0047,Cully,0200 - 0400,2,2019,2/15/2019,True,North,45.562684298,-122.595506654,15,"7,665,462","698,202"
6500 BLOCK OF NE KILLINGSWORTH ST,19-0070,Cully,0000 - 0200,3,2019,3/10/2019,False,North,45.562684298,-122.595506654,0,"7,665,462","698,202"
6500 BLOCK OF NE KILLINGSWORTH ST,19-0122,Cully,0000 - 0200,4,2019,4/28/2019,False,North,45.562684298,-122.595506654,12,"7,665,462","698,202"
6500 BLOCK OF NE KILLINGSWORTH ST,19-0219,Cully,1200 - 1400,7,2019,7/17/2019,False,North,45.562684298,-122.595506654,2,"7,665,462","698,202"
6500 BLOCK OF NE KILLINGSWORTH ST,19-0225,Cully,2200 - 2400,7,2019,7/24/2019,False,North,45.562684298,-122.595506654,16,"7,665,462","698,202"
6500 BLOCK OF NE KILLINGSWORTH ST,21-0222,Cully,2200 - 2400,3,2021,3/11/2021,False,North,45.562684298,-122.595506654,2,"7,665,462","698,202"
N KILLINGSWORTH ST / N KERBY AVE,19-0040,Humboldt,1200 - 1400,2,2019,2/7/2019,False,North,45.562687502,-122.672939387,0,"7,645,637","698,727"
6400 BLOCK OF NE KILLINGSWORTH ST,20-0675,Cully,1400 - 1600,10,2020,10/17/2020,False,North,45.562693368,-122.597416905,7,"7,664,973","698,218"
5600 BLOCK OF NE KILLINGSWORTH ST,21-1288,Cully,0400 - 0600,12,2021,12/20/2021,False,North,45.562703885,-122.604799191,1,"7,663,083","698,271"
5900 BLOCK OF NE KILLINGSWORTH ST,21-0664,Cully,1200 - 1400,7,2021,7/21/2021,False,North,45.562705531,-122.601409045,15,"7,663,951","698,249"
5700 BLOCK OF NE KILLINGSWORTH ST,20-0844,Cully,2000 - 2200,12,2020,12/7/2020,False,North,45.562705935,-122.603787672,16,"7,663,342","698,265"
N VANCOUVER AVE / N KILLINGSWORTH ST,21-0211,Humboldt,2200 - 2400,3,2021,3/9/2021,False,North,45.562706397,-122.668741317,0,"7,646,712","698,705"
5000 BLOCK OF NE KILLINGSWORTH ST,20-0187,Cully,2200 - 2400,5,2020,5/9/2020,True,North,45.562711884,-122.610798757,0,"7,661,547","698,314"
5000 BLOCK OF NE KILLINGSWORTH ST,20-0510,Cully,0200 - 0400,9,2020,9/2/2020,False,North,45.562711884,-122.610798757,5,"7,661,547","698,314"
